@relation 'AT: marketing_survey-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.367v11+0.328v6+0.325v5+0.314v13+0.299v12... numeric
@attribute -0.555v3-0.448v4+0.316v11-0.313v2-0.283v5... numeric
@attribute -0.428v12+0.411v8-0.331v13-0.31v2+0.308v9... numeric
@attribute -0.398v2-0.371v10+0.366v6-0.344v9+0.321v5... numeric
@attribute -0.434v1-0.416v7+0.402v4-0.375v2+0.341v10... numeric
@attribute -0.723v14+0.326v11-0.323v13+0.286v12+0.252v7... numeric
@attribute '0.646v1-0.439v7+0.39 v5-0.237v3-0.196v8...' numeric
@attribute -0.427v4-0.419v1+0.365v2+0.355v10+0.337v6... numeric
@attribute 0.488v7-0.434v8+0.404v10+0.334v14-0.317v12... numeric
@attribute '0.55 v9-0.481v11-0.42v8+0.267v7+0.263v12...' numeric
@attribute -0.525v13+0.363v14-0.361v10+0.314v6+0.273v9... numeric
@attribute '0.503v5-0.366v6-0.356v13+0.295v12+0.29 v14...' numeric
@attribute '-0.48v11+0.43 v12+0.366v6+0.36 v10-0.273v5...' numeric
@attribute v15 numeric

@data
-0.765113,0.740402,0.935163,-0.321635,0.486553,-0.935777,-1.169165,-1.409412,-0.08377,2.607478,1.539406,0.737583,-0.455068,2
-0.100537,2.578952,0.88893,-0.880214,0.122194,0.144527,-0.049159,-0.256113,0.691288,1.233891,0.260208,-0.55644,-0.538715,2
-1.330035,0.577762,0.241524,-0.443461,-0.080395,-0.04368,0.288443,-1.359828,-0.119796,-0.06043,-1.994792,-1.280296,-0.432325,1
0.044086,0.914111,-0.016649,-0.844934,0.656848,-0.243121,0.51315,0.1126,-0.45417,-0.541138,0.136464,-0.19111,0.016905,1
0.928231,0.244578,0.107268,-0.900983,0.477882,1.081844,-0.977981,1.142338,-0.783317,-0.042769,0.559129,-0.190279,0.399659,2
0.403745,1.030407,0.107905,-1.187142,-0.679936,-0.649143,-0.813205,-0.070693,0.8998,-0.398038,0.511148,-0.028522,0.24718,2
-1.051594,-0.643281,-0.010246,0.621438,0.042182,0.523884,0.167559,-0.191684,-0.121654,0.031875,0.042112,1.235652,0.994022,1
-1.743196,0.181223,-1.075769,0.452318,-0.070221,-0.968057,0.359113,-0.094707,-0.193281,-0.081637,0.828109,0.335552,-0.575692,2
-0.892464,0.57897,-0.201728,-1.037516,0.073925,0.417774,0.303567,-0.365064,0.033261,0.399141,0.696356,0.857904,-1.063476,3
0.51589,1.411236,-2.468963,-0.027032,-0.492885,2.021505,-0.189029,-1.466124,0.385143,0.034177,0.47489,0.806035,-0.439018,2
-0.212597,0.137106,-1.688871,0.091592,0.276314,1.508931,-0.269295,0.502166,0.153446,-1.522542,-0.595646,-0.289911,-1.74662,1
1.704598,-1.392197,-2.476263,0.178809,2.470491,1.260876,-1.97197,-1.473988,-1.587909,-0.703698,0.736014,-1.124625,-0.531458,2
1.414393,-0.542609,-1.072516,-1.439979,1.422857,1.582988,-0.141111,1.143306,1.185374,-2.306439,-0.724341,-0.327782,0.201153,3
0.131421,-2.58243,-0.183592,-1.109702,2.714413,0.641689,1.594009,-0.06025,1.688298,-1.025499,-1.308323,-1.126222,1.426611,2
2.754578,-0.626689,-2.480541,-2.966054,-0.52138,0.504171,-1.543584,1.991195,0.23689,-1.015813,-1.849268,-0.533305,-1.185088,1
0.683687,0.491208,-1.188169,-0.663509,-2.286576,-0.651746,-2.152818,1.569573,-1.19369,0.717493,-0.006494,-0.476422,-1.888117,2
2.554828,-2.664458,-1.064937,-0.121216,-1.879025,0.728426,-0.760491,2.304822,-1.228555,-0.938587,-1.387504,-0.070106,-1.120574,1
0.058872,-0.938163,0.004834,2.089743,0.769972,0.517013,1.208489,0.207863,-0.930296,-0.275002,0.566814,0.215634,0.076195,1
0.756871,-0.708379,0.697529,0.294705,0.247845,-0.704538,1.101068,0.387748,0.220427,-0.681846,0.404448,0.752119,-1.414418,3
-1.211456,-0.357181,-0.126644,1.085316,1.000348,-0.793322,-1.203071,-0.22235,0.047187,0.076354,-1.229686,0.016338,0.06924,2
-1.489212,-1.542445,-0.02274,0.286331,1.557231,0.164229,-0.268172,0.493856,-0.65888,-0.139586,0.008626,-0.496603,-1.34366,3
-0.422232,1.296416,-0.634659,-0.426585,-0.238367,0.399522,-0.376947,-0.16384,-0.204207,0.243715,0.759862,-0.278257,0.063544,3
-1.489407,0.237266,0.497529,1.593125,0.52849,0.541258,1.311919,-0.172479,-0.123101,-0.036031,0.941196,-0.068673,-0.025888,3
0.338161,-2.823229,-0.440085,0.367145,1.538852,-0.326002,-1.660912,-0.456259,0.073181,0.015964,0.122845,-0.453501,1.273725,2
-0.394113,-1.810408,-1.531583,0.119164,0.822362,0.396323,-0.409729,0.226677,-1.478317,-0.131448,-0.146413,-0.804037,-0.20591,1
1.119907,-1.950945,-0.569927,1.050847,2.53561,-0.856368,-0.551638,-1.066863,-0.135776,-0.100476,1.691615,-0.924914,-0.286118,2
0.485479,-2.405041,0.427689,-2.645534,-1.215222,1.013349,-0.699504,1.777707,0.288333,-0.495275,0.582977,-0.12231,0.469546,1
-1.204986,-0.776989,-1.618294,-1.116376,-2.521914,-0.720107,0.391712,0.737615,0.221101,0.324716,0.509328,0.845418,0.576042,1
1.724292,-2.636237,-0.757854,-1.719028,-0.670564,0.336517,-0.500918,1.110908,-0.713956,-0.163395,-0.230218,2.276149,-0.221909,2
1.338434,0.042328,1.55255,0.365882,1.090738,0.271852,-0.386463,0.416537,0.082249,-0.638933,-0.453374,1.075789,-0.714399,2
0.178023,-1.202929,1.813745,-0.555894,0.258613,1.113635,0.501656,0.623107,0.179634,-0.767696,-0.978958,1.138388,-0.355604,3
-1.915229,-0.968661,0.235969,1.198553,0.462752,0.270622,0.072918,-0.912481,0.586625,0.216246,0.241608,-0.102804,0.487692,1
-1.511089,1.393505,-1.27431,0.033862,-0.048278,-0.889767,0.047111,-0.43718,-0.330427,0.084101,0.498037,0.691239,0.335467,3
1.354096,1.846918,-0.746217,1.127912,0.861054,1.502535,-1.283874,-0.818155,-0.598682,-1.047305,1.166252,0.191104,0.4722,1
0.241203,0.393068,-1.878418,-0.702324,0.191987,0.176176,0.668398,-0.727557,-0.164053,-1.522946,-0.131683,-0.934177,-1.256679,1
0.527594,1.314927,-2.241037,2.471944,1.024328,1.402355,-0.917757,-0.355907,-0.691215,-0.951066,1.245035,-0.529155,-0.04092,2
0.12762,2.351498,-1.013166,-0.513052,0.369203,1.115797,1.223922,0.005357,1.858893,-1.770893,-1.103911,0.213068,0.139943,3
-1.503955,0.80986,0.029434,-1.597091,0.814892,0.919222,0.45961,1.548449,1.658508,0.03332,-0.62486,-0.1918,0.815623,3
1.232641,2.505316,-1.414631,-1.132203,0.191473,0.593896,-1.013313,0.450281,0.845956,-0.590392,-2.841266,-0.767076,-1.148924,3
0.49005,-0.565549,-1.310128,1.033039,-1.110978,-0.35732,-2.115131,0.941574,-0.238872,-0.327268,-0.796021,-0.751841,-1.386233,3
-0.234792,1.519494,-0.62237,0.092857,-0.750386,0.037859,-1.616491,-0.182679,-0.479796,-0.298857,-2.292822,-1.354744,-0.891439,2
-1.185669,0.089642,-0.942458,0.554467,-0.233558,0.377553,-0.448406,-0.499292,-0.025745,0.704375,0.721417,-0.433878,0.157727,1
-1.418683,-0.068921,-0.338751,-0.494937,-0.946892,-0.748663,0.04493,-1.966002,-0.343751,0.252228,0.566237,0.677038,0.973117,2
-1.017124,0.893324,1.144682,-0.695158,-0.104627,0.134722,-0.51334,-0.901546,0.146176,0.001854,-0.03322,0.653742,-0.061633,2
-1.124321,-0.316042,0.167335,0.106868,-1.256661,2.037535,0.455936,-0.610917,0.170091,-0.807043,-0.143129,0.41502,-0.492948,3
0.096588,-2.907208,-0.170275,-0.696098,1.08072,-0.355586,-0.862813,-0.872475,1.45771,0.259656,-0.281512,-1.05512,-0.561335,3
0.848585,-1.146265,-0.264589,-0.648028,0.445374,0.532674,-0.417542,0.588746,-0.70202,-0.446267,-0.213786,-1.22771,-0.522078,2
0.257829,-2.548473,-0.122213,0.391494,2.544925,-0.414982,-1.056665,-0.679134,0.589624,-0.021037,-0.045737,-0.603866,-0.260474,1
-0.405918,-2.812994,-2.337329,-0.170548,-0.46928,-0.453754,-1.379894,1.940707,-1.319847,0.263434,1.103832,-0.01774,0.308607,1
-1.178213,-0.422846,-0.930882,-0.836475,-1.404222,0.01345,-1.239231,1.481433,-0.704722,0.449644,1.376119,0.506038,-0.723801,2
0.340139,-3.282236,-1.606371,-0.478869,0.334097,0.240718,-0.718509,2.315049,-2.24146,-0.205787,-0.456171,1.478384,-0.256396,3
0.354948,-0.356307,1.262037,0.759196,1.529502,-0.479117,0.350614,0.530839,-1.367795,-0.751122,0.028924,0.691198,-0.371423,3
-0.169104,-1.281256,0.664249,0.517633,0.382904,0.615396,0.793514,0.27448,-1.955161,-0.939681,-0.34589,0.432177,-0.540257,3
-0.395521,0.007859,1.607051,-0.358643,-0.074363,-0.00554,1.229453,-1.117213,0.409065,-0.241746,0.176111,-0.932437,0.427505,2
-0.514096,1.637508,0.607735,-2.23446,1.836489,-0.230591,1.322142,1.029898,-0.030773,1.233597,-1.020669,-0.230027,-0.452929,2
-0.438466,1.289296,1.204472,-1.125717,-0.369051,0.276477,1.972426,-0.239676,-0.031707,0.668681,0.784188,0.061029,-1.367909,1
0.820147,1.395939,0.621415,-1.438765,1.132007,-0.077512,1.263388,1.478378,1.456881,1.08038,0.240921,-0.848185,-0.264633,2
0.271021,0.440826,2.124894,-2.173331,0.039589,-0.398286,0.22639,-1.547184,-1.182224,0.052666,-0.568837,-1.983066,0.177482,1
-0.505731,-0.727386,1.75474,-0.71913,-1.140219,-0.202341,-1.126991,-1.095977,-0.856655,-0.686742,0.087884,0.520903,0.850756,1
2.758103,1.633867,0.922588,-0.739843,0.473975,-0.00881,-0.474624,-1.392237,-1.32024,-0.7941,0.599501,-1.498092,-0.470574,1
0.671737,1.232739,-1.033653,0.523887,0.646079,-0.331571,-0.56201,0.352427,0.791966,-0.369281,1.135395,-0.424581,-1.8767,2
-0.267371,1.625231,-0.676539,-0.710278,1.034971,0.999439,-0.392758,-1.59529,0.43346,-0.653939,1.094714,-0.218812,-0.740155,1
-1.485771,1.310609,-0.388616,0.167108,0.39878,0.080115,-0.599866,1.133802,0.783115,0.501054,0.16675,0.179699,0.084826,1
-0.66574,0.067887,-0.341901,1.420366,-1.367192,0.344212,-0.549517,0.436158,-0.065391,1.213047,0.063636,-0.272307,0.382387,1
-0.73522,1.841082,0.411938,-0.240091,0.544397,1.027689,0.371446,0.245421,0.060195,0.055966,-0.552463,-0.323286,-0.285807,2
-2.304094,0.986119,0.206217,-0.534496,0.496557,0.874329,-0.997229,0.302927,-0.193207,0.167045,0.141014,0.483296,-0.243772,3
-1.113285,0.792003,0.030021,-0.486653,-1.072681,1.424339,0.630344,0.222198,1.144096,-0.666029,-1.386764,-0.056498,-0.411222,2
1.282334,0.709009,0.517506,-1.680801,-2.602229,0.340901,-1.361814,-0.981179,0.828742,-0.311051,-1.547572,0.168727,0.055514,1
0.157793,1.045495,1.453657,-0.287109,-0.432281,0.596376,-1.442259,0.345455,2.054272,0.828558,-0.449087,0.523889,-1.379855,2
-0.117457,0.826658,2.44533,-0.800411,-1.87007,-0.550525,-1.107807,-1.270891,0.320124,0.4407,-0.576024,2.518624,-0.104978,2
0.568427,0.288821,1.32276,1.562547,-3.062644,0.698394,0.148072,-0.651487,1.856571,0.863679,0.601145,-0.315919,0.357396,2
-0.704206,-0.061145,0.729129,1.28261,0.070763,0.976564,0.562913,0.192763,1.876791,-0.863209,1.181359,-1.816404,0.805611,3
1.004134,0.193623,1.767688,0.978952,0.839131,0.962736,-0.456739,0.323587,-1.098049,1.41146,1.688339,-2.125763,0.590104,2
-0.695582,0.557914,1.055339,-0.353183,0.335643,0.478771,-0.598952,-1.164852,-1.070106,2.281819,-0.141859,-0.353247,-0.418353,1
-0.230107,1.477984,0.815072,-0.878797,-1.055863,0.122892,0.913376,-0.464845,-0.007739,1.753492,0.176066,-0.14395,-0.673525,2
-1.165115,0.712599,-0.511329,-0.355854,-0.634711,-1.141132,-0.759727,-0.606093,-0.371332,0.180838,0.095015,0.839498,0.955246,2
-0.269798,-0.100291,-0.238125,-0.524038,0.477817,-0.395911,-0.578685,0.321509,0.505547,-1.281243,0.42338,2.120798,-0.35573,2
-1.707013,-0.761442,-1.197345,-0.346368,0.304906,-0.798363,0.213741,-0.769279,0.240764,0.370716,1.510453,0.214994,-0.398873,2
0.731876,-2.131047,0.189162,-1.087944,2.092777,-1.810393,-1.042677,-0.298767,1.062029,-0.001742,0.326008,-0.601163,-0.278858,2
-0.112401,-2.036061,0.511395,-0.275844,-0.293841,0.465436,-0.732959,-0.306573,0.208583,-0.526123,0.868885,0.030286,0.089653,2
0.615427,-3.032838,1.98451,0.480448,0.365955,-1.017793,-0.441806,-1.464933,0.906091,-0.540591,0.645237,-0.734478,0.712256,2
-0.005345,-2.48263,-0.932456,-2.043277,-0.797965,0.231653,-0.492668,1.113147,-0.167409,-0.210273,1.47829,0.361919,0.228688,1
-1.582217,-0.270051,-2.01904,-2.034849,-0.354861,0.612452,0.144209,1.825583,-0.471964,0.664774,0.143337,0.350817,-0.343544,1
0.642487,-3.083253,-0.841137,-0.893582,0.346012,0.14905,-0.08461,3.291598,-1.103242,-1.128407,-0.547636,0.665009,-0.802098,1
0.178435,-0.729563,-0.12076,1.667975,1.581853,0.565981,-0.036868,0.887176,0.28487,-0.468691,-0.496398,1.367584,0.280136,2
0.531687,-1.055103,0.764762,0.113221,0.329424,1.221142,0.354767,0.779604,0.076831,-0.069538,-1.189925,0.960696,-0.325893,3
-0.8765,-0.301198,0.875735,1.238649,0.722947,-0.130176,-0.548962,0.320343,0.803682,-0.735445,-0.103522,-0.677549,0.128828,2
-0.944862,0.34131,-0.999342,-0.027811,0.383661,-0.373225,-0.303058,1.08011,0.081722,-0.652543,1.183361,1.62544,0.989307,2
-1.051914,-0.019215,-0.73942,1.092439,0.619706,-0.42359,-1.162304,-0.177831,-0.361482,0.699811,-1.031981,0.766143,0.110044,3
0.300972,-0.114444,1.047395,3.478742,-0.503508,0.181686,1.618666,0.430635,-0.050326,0.672003,0.880824,0.606729,0.709672,2
-0.830471,-0.491193,1.501599,1.393651,-0.589011,0.17496,1.833432,-0.510351,0.313426,1.116405,-0.836889,0.558648,-1.262261,2
0.699579,-0.348075,1.163306,2.031672,-1.066128,1.2312,1.180512,1.683715,0.578569,0.170055,0.461608,0.407712,0.091218,2
1.471131,-2.218169,-0.293582,0.622645,1.685153,0.862581,-0.224281,0.833963,-0.134212,-0.479106,-1.290302,0.510533,-1.053233,1
-0.269647,-1.451392,-0.432347,-0.555134,1.655583,-0.582569,0.251739,-1.030593,0.293659,-0.599166,-0.130087,-0.916943,-0.908225,1
0.932157,-2.138855,1.682584,0.857704,0.357553,1.419497,-0.092993,-0.701537,1.086436,2.367596,-1.416619,0.760547,-1.124968,2
0.477685,0.405313,1.1367,0.061127,-1.878726,0.459474,-1.142507,0.111837,1.132503,-0.316798,-1.201704,0.433575,-1.374284,2
0.447974,0.306272,0.239889,0.393014,-1.515774,0.57987,-0.49327,-0.16921,0.19067,1.026057,-0.198443,0.447911,-1.917259,1
-0.735531,0.417213,1.225823,-1.056946,-0.907615,0.317486,1.111216,0.741524,-0.292792,0.208021,-0.87895,-0.780345,0.796862,2
-1.386398,-0.498857,-0.050054,-0.132206,-0.937342,-1.226154,-0.574498,-0.318494,0.008224,-1.451527,0.113193,0.380802,-0.392371,3
-0.248176,0.415563,-0.945141,0.570013,1.156529,-0.682119,-0.295811,-0.054776,-0.479823,-0.545363,0.740104,1.217002,-0.539128,2
-1.503366,0.027247,-0.23841,0.335316,-0.33023,-0.051698,0.153704,0.643763,0.205323,0.636196,0.014487,0.109845,0.300024,1
-1.728358,-0.469154,-1.016287,0.220513,-0.897585,1.908043,0.795231,-0.587208,-0.218833,0.547781,0.254626,0.432693,0.103324,2
-0.073087,1.206836,-0.94634,0.451052,-0.761697,0.395876,-0.476937,0.350103,-0.130388,-0.150413,0.319395,-0.786337,0.391826,3
-1.719431,0.28353,0.157749,0.659749,0.581676,1.091064,-0.655051,-0.189346,-1.463113,-0.624036,0.456236,0.625795,0.391849,2
1.149343,1.45522,-1.294954,-1.374982,0.354979,1.414205,0.00791,1.474976,1.102766,-0.808693,-0.624543,-1.015637,-0.127587,2
0.130445,0.741693,-1.036298,-0.92492,-0.070536,0.709074,-0.063935,1.429141,1.457229,0.88296,-0.581526,1.151655,0.92594,2
0.712588,1.902403,-1.453858,-0.416165,0.922483,1.254298,0.292727,0.277225,1.471542,-1.220152,-0.58748,0.776577,0.155056,3
0.120093,1.236511,0.441091,-2.752857,2.314432,-0.461189,-0.524326,1.123918,-0.638692,0.748141,-0.379486,-0.527104,0.507123,2
-0.704881,-0.936115,1.85811,-1.327253,1.729681,-0.116344,-0.213972,0.304232,-0.706595,1.455594,0.342359,-0.09631,-0.983293,3
1.045354,1.709114,-0.661756,-1.322687,1.299092,1.509102,0.045547,0.539627,-0.134042,2.626852,-0.650361,1.387478,0.688167,2
-0.535582,1.606973,-1.922451,0.860827,0.556942,0.390946,-0.925171,-1.092415,-0.191311,0.52875,-1.13581,0.648893,1.395818,1
0.114296,0.129664,-1.888043,-0.127873,1.542925,0.245853,-0.881397,-0.062657,-1.073775,0.819843,0.351994,1.383247,0.927259,2
-0.273189,-0.669088,-0.273008,0.271487,0.050658,-0.048651,0.196581,-0.266682,0.797404,-1.322085,0.842088,0.850824,0.01484,2
-1.299219,0.731633,-0.228736,2.018742,0.79303,-0.643523,0.15526,0.543544,0.670948,-0.428445,0.701856,0.010995,0.3886,2
-0.680628,1.076154,0.375634,-0.14413,0.815733,0.32554,-0.154656,-1.275959,0.385562,0.076057,-0.124208,0.259173,1.269704,3
-0.715218,-1.254719,-0.900833,-0.143968,-0.915073,1.353251,0.696661,0.614628,0.282905,-0.057064,-0.134563,-0.808432,0.508608,2
-1.225456,-0.339832,0.191772,0.707947,-0.765082,0.928609,-0.363296,0.020428,-1.508382,-0.285341,-0.611929,0.690742,0.631327,1
-1.045205,-0.978658,-0.282903,-0.536264,0.290701,-0.567296,-1.15813,0.728183,-0.349535,0.408027,0.099933,0.614685,-0.06589,2
-0.949395,-1.148475,-0.593624,-0.398203,-0.257917,-1.412365,0.029692,-0.158538,0.034758,-0.370729,1.151176,-0.83662,-0.321188,2
-0.734992,-0.44892,-0.976146,-1.30604,0.856571,-0.91189,0.688854,0.398352,0.476573,0.378094,1.181294,0.690088,0.019393,2
0.331166,-1.984448,1.613211,0.58287,1.181771,-1.017837,1.501143,-0.735883,0.483932,0.708385,0.142714,1.073776,-0.684423,2
0.365869,-0.207865,0.243811,1.058227,2.421076,-1.127404,0.36315,-0.174467,0.982743,0.742644,0.758107,-0.826633,0.376665,2
0.674302,-1.131996,0.507951,0.995047,1.038888,0.825317,2.71445,-1.120816,-0.02147,-0.309474,0.116156,0.515532,-0.510594,2
-0.020139,-2.273125,-0.157247,0.400943,2.632633,-1.062558,-0.547503,-0.716944,0.888975,-0.429368,1.448757,-0.854794,0.661261,2
-0.717806,-0.795323,-0.520083,-1.691089,0.896769,-0.0583,0.221915,-0.781983,1.066792,0.046292,0.340329,-1.027313,0.935338,1
1.217554,-2.797518,1.829081,-0.031742,0.19328,0.569392,-0.293392,0.403415,0.68939,0.730964,0.327158,-2.633199,1.076362,1
0.244193,0.437775,0.887142,0.862611,0.003606,0.802849,1.101581,1.543474,0.70729,1.06518,-0.324268,-1.969767,0.111486,1
0.279315,-0.325948,0.543915,0.74279,0.133394,0.190766,0.345189,1.679858,0.154873,-0.665607,1.474957,-1.25883,-0.040178,2
-1.126845,0.470827,0.325591,1.142151,0.48044,-0.196658,0.913832,-0.498449,1.002504,0.165524,0.559527,0.898432,-0.118882,3
-1.795753,-0.443237,-0.248893,0.507437,-0.679983,-0.181373,-0.570305,-0.336093,-0.060821,0.050827,0.010372,-0.332945,0.533669,3
1.259267,1.667863,0.279045,-1.773731,-0.0097,0.29473,0.789347,0.120038,1.089063,1.957669,-0.157729,-0.535059,1.348852,2
0.205835,1.839536,0.378615,-0.35289,0.474385,0.186537,0.190933,-0.43188,-0.595299,0.92655,0.881783,-0.433148,-0.381055,2
0.497028,1.492953,-0.103363,-1.955534,0.664406,-0.973415,2.074317,0.682798,1.48906,0.84051,-0.249452,0.490397,-0.893916,1
0.730908,1.072477,1.776238,-1.868829,-1.582497,-1.040908,-0.552248,0.304404,-1.23924,0.486662,-0.307507,-0.199015,-0.941093,2
-0.659054,0.755396,1.034702,-0.092287,-1.489493,-0.184101,-1.335976,-1.434601,-1.147874,0.158849,-0.401148,0.510041,0.911057,3
1.106148,2.290488,2.063944,-1.042778,1.341291,0.195569,-0.539589,-1.500294,-0.791329,-0.787636,1.168575,-0.110271,-1.312429,2
-0.075075,1.651094,-1.150094,0.138869,1.20323,0.924736,-0.621262,-0.285554,0.261848,0.101936,0.944831,0.4199,-1.839803,2
0.73693,1.54371,-1.669347,-0.320368,0.065646,-0.311043,-1.083048,0.329167,-0.18619,-0.440467,1.105888,0.683346,-1.791144,1
-1.250888,0.013097,0.193757,-0.200738,1.241162,1.141264,-0.411809,0.972893,0.547308,0.351076,0.180767,0.222116,0.156341,2
-1.096721,-0.478049,1.122468,0.425498,1.314392,0.063595,-0.150298,0.570886,-1.1206,-0.389668,0.242938,-0.972104,-0.84256,1
1.063448,-1.200067,1.744333,1.458315,-0.670354,0.288084,1.082802,1.270676,-0.67648,-0.460383,0.200747,0.18385,1.088263,2
-0.37513,-0.711166,1.456197,0.290872,0.18965,1.395674,1.489464,-0.248803,0.349905,0.292944,-1.490553,1.182996,0.443531,1
0.2003,-0.010745,1.63487,2.085418,-1.211716,1.04331,1.559125,1.839796,0.878951,0.145868,0.199774,0.371721,-0.476054,1
0.741862,-1.378685,0.123277,1.445953,0.42776,-0.48816,1.878454,-1.582605,0.003155,1.051904,-0.713469,1.466928,0.087384,3
0.241783,-0.665291,-0.556813,0.14653,1.118324,-0.829951,-0.18823,-1.81364,-1.497377,0.714426,-0.30261,-0.5803,-0.445341,2
2.745023,-1.818326,0.288059,2.387739,-1.181516,-2.683531,0.046843,-1.791375,2.019295,1.132001,-2.011349,0.619551,-0.653759,2
0.590992,-0.42902,-0.384068,1.394112,-2.107634,0.087505,-1.604772,0.542633,0.710989,1.038126,-1.506705,-0.471632,-1.436311,3
1.088707,0.308547,-0.360558,1.414816,-0.491169,-3.67871,0.18807,0.096711,0.706268,-0.163294,-0.399643,-0.577464,-0.893654,3
1.210191,1.558159,-1.459073,1.618555,-0.308026,-0.128384,-1.436084,0.984921,-1.633097,1.313901,-0.252724,-0.371929,0.594826,2
-1.058074,0.475766,-0.710266,0.93378,0.186575,1.224355,-1.024215,-1.253085,-1.341298,1.14904,0.030798,-0.254997,1.633686,1
0.631031,2.928314,-3.673416,0.90948,0.984307,0.358034,-1.288968,0.524914,-0.768962,0.073912,-0.420424,-0.164062,-0.761966,5
0.296063,1.294899,-0.818915,0.130598,-0.170609,0.641227,0.466215,1.248039,1.287929,-1.165181,0.159099,-1.076226,-1.272413,5
-0.610563,2.143709,-1.211671,0.351218,0.59453,0.212106,0.303193,-0.391427,-0.198801,-1.430336,-0.261702,-0.378279,-1.56827,5
-2.295731,0.507438,0.257232,1.292291,-0.628115,-1.307585,-0.300155,0.965405,0.004949,-0.522302,0.947536,-0.203256,0.335613,2
-0.263846,1.360116,-1.13753,0.710157,-1.15171,-1.83862,1.321688,-0.828162,1.065838,0.898693,1.375416,1.110905,0.219687,2
-0.864383,-0.275899,-0.886992,-0.502749,-1.322164,-0.480148,0.310934,0.004137,-0.132753,0.792881,-0.62579,-0.613466,0.443259,3
-0.352367,-0.292078,0.125046,-0.765241,-0.061054,-0.095817,-0.690928,-0.422,0.298222,0.570577,-0.115339,0.078666,-0.454789,1
-1.429261,-1.56495,0.344885,0.703967,0.411083,-1.034023,1.754088,-1.0025,0.488649,-0.185615,0.657873,-0.393545,0.193385,3
0.149727,-0.054166,-1.737156,0.416373,0.320637,0.447392,-0.359333,0.43254,0.649489,-0.365776,-0.434997,-0.233301,0.33268,1
0.544759,0.370326,-1.066879,0.646506,0.827196,0.32589,-0.364071,-0.133731,0.940628,0.126009,-0.059265,-1.525388,0.823046,1
0.356357,1.14202,-0.841101,0.08478,1.248552,-0.249839,-0.408255,0.772196,-0.637252,0.144382,0.186161,-0.174296,-0.12057,2
-1.226239,-0.019322,2.072515,0.241459,-0.268627,-0.33019,0.315699,-0.457347,-0.276155,0.003306,0.625231,-0.639494,0.388187,3
0.304217,-2.500491,-0.824522,-1.983422,-1.210266,0.969513,-1.146334,1.322193,-0.239076,0.240964,0.403882,-0.123517,-0.142867,3
-1.072368,-1.476746,-1.62228,-0.977364,-0.742669,1.08931,-0.344344,0.969261,0.143527,0.746438,0.176552,-0.107701,-0.324578,3
-1.11784,-3.860659,-0.63135,-1.283803,0.221249,-0.653188,-0.761456,1.30168,-0.85834,-0.663756,1.183172,0.813768,-0.498116,3
-1.030129,-1.020352,-1.975886,-2.673326,-2.458878,1.026517,1.753159,-0.707559,-0.357446,0.768311,-0.734697,-0.257141,-0.153125,2
-1.976493,-0.239729,0.881622,-1.12314,-2.132305,1.098366,2.467912,-1.584317,-0.089955,0.966907,-1.147002,0.21228,-0.639072,3
0.162613,-2.251662,-1.348927,-2.480164,-1.529041,0.820679,1.940617,-1.846547,-0.537578,0.800111,-1.247061,-0.187216,-0.317213,2
-1.818111,-2.280552,0.105602,0.041588,1.311114,-0.687295,-0.417111,-0.50943,-0.167313,0.025963,0.375418,0.300741,-0.528971,1
-1.29915,-1.945169,0.007671,-0.001793,0.185706,-1.00542,0.149875,-0.990084,1.171325,1.07783,1.130871,-0.411662,-0.249622,1
0.879231,0.677737,-0.664802,0.186562,1.09515,-0.149829,-0.447436,1.156186,-0.577245,-0.10263,0.600381,-0.735115,0.384717,2
-0.772387,0.15155,0.637883,-0.095454,0.431994,0.555931,-1.020768,0.452467,-0.72683,-0.255771,-0.300984,-0.043177,-0.031589,3
0.068644,1.616514,-0.275515,1.822043,0.414892,0.585182,-0.404752,1.002337,0.163928,-0.737764,-0.572843,0.511168,0.290723,2
0.559732,1.491911,-0.750205,0.305742,-0.219751,-0.633133,-0.071417,-0.325651,0.119117,-0.274018,-0.374494,0.613978,0.15325,2
0.601531,1.546441,-0.343719,0.751385,0.6271,0.12428,0.841714,0.698869,-0.61911,-0.274662,-0.056832,-0.392683,0.362607,2
-0.988024,-0.640879,-0.21697,-0.558708,-1.055586,-0.585763,0.994544,-0.421484,0.448418,0.426985,0.618717,0.780076,0.667372,1
0.023659,1.675006,0.504566,-1.966216,0.918973,-0.738201,2.344007,0.655662,0.489545,1.126967,-0.601203,-0.435842,0.09066,2
2.275711,0.682709,1.268818,-0.268882,-2.61096,1.027474,0.216521,0.299859,1.092527,1.986395,0.619722,-1.364443,-0.574314,1
1.860994,1.111886,1.893638,-1.681847,0.570637,0.685273,0.984954,1.936749,0.484681,0.173646,0.235591,-1.834579,0.846221,2
0.657634,1.149196,3.15879,-0.783771,-2.132435,0.758332,-0.590046,0.426274,1.335081,1.331003,1.395944,-1.064589,0.263799,1
-0.441438,0.126672,2.255301,2.872348,-0.2265,1.289063,0.679964,1.674158,-1.060923,0.082474,0.138092,0.157933,0.253646,2
0.622907,1.339682,0.575608,0.084028,1.603794,0.930208,2.04621,0.150005,-0.420942,-0.357711,1.564928,0.37298,-2.086497,2
